# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[2.9399421782000004, -5.0921292238, 0.0], [2.9399421782000004, 5.0921292238, 0.0], [0.0, 0.0, 5.78035016]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 2.9434289974214144e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
3.9388890752e-04	1.29583226	43.22431139	1.097952115865e-01	3.730180401250e+17
4.0619793588e-04	1.33632701	44.57507112	1.496071427621e-01	5.082750183313e+17
4.1850696424e-04	1.37682177	45.92583085	1.301012876289e-01	4.420058637150e+17
4.3081599260e-04	1.41731653	47.27659058	1.695754805104e-01	5.761154104920e+17
4.4312502096e-04	1.45781129	48.62735031	1.895736457892e-01	6.440571386478e+17
4.5543404932e-04	1.49830605	49.97811004	1.898914760725e-01	6.451369346393e+17
4.6774307768e-04	1.53880080	51.32886977	2.493370274261e-01	8.470971361787e+17
4.8005210604e-04	1.57929556	52.67962950	2.494172801299e-01	8.473697865600e+17
4.9236113440e-04	1.61979032	54.03038923	2.691902787803e-01	9.145465340461e+17
5.0467016276e-04	1.66028508	55.38114897	2.990604465450e-01	1.016027384411e+18
5.1697919112e-04	1.70077984	56.73190870	3.277053888124e-01	1.113345656034e+18
5.2928821948e-04	1.74127459	58.08266843	2.685122038614e-01	9.122428436245e+17
5.4159724784e-04	1.78176935	59.43342816	3.566373218524e-01	1.211638949555e+18
5.5390627620e-04	1.82226411	60.78418789	2.978848440442e-01	1.012033394742e+18
5.6621530456e-04	1.86275887	62.13494762	3.543053426691e-01	1.203716287974e+18
5.7852433292e-04	1.90325363	63.48570735	3.359277259799e-01	1.141280208472e+18
5.9083336128e-04	1.94374838	64.83646708	3.063255940916e-01	1.040709982677e+18
6.0314238964e-04	1.98424314	66.18722681	3.001351562506e-01	1.019678601092e+18
6.1545141800e-04	2.02473790	67.53798654	3.863364602837e-01	1.312538745192e+18
6.2776044636e-04	2.06523266	68.88874627	3.579665812201e-01	1.216154972767e+18
6.4006947472e-04	2.10572742	70.23950601	3.139195233777e-01	1.066509583390e+18
6.5237850308e-04	2.14622217	71.59026574	5.537678148117e-01	1.881369706206e+18
6.6468753144e-04	2.18671693	72.94102547	3.568308619577e-01	1.212296482335e+18
6.7699655980e-04	2.22721169	74.29178520	3.669562625377e-01	1.246696498741e+18
6.8930558816e-04	2.26770645	75.64254493	6.250982243214e-01	2.123707501927e+18
7.0161461652e-04	2.30820121	76.99330466	4.077530421696e-01	1.385299399193e+18
7.1392364488e-04	2.34869596	78.34406439	3.510499638989e-01	1.192656470417e+18
7.2623267324e-04	2.38919072	79.69482412	4.894176823360e-01	1.662746690220e+18
7.3854170160e-04	2.42968548	81.04558385	4.014051982434e-01	1.363733246479e+18
7.5085072996e-04	2.47018024	82.39634358	3.881363429715e-01	1.318653663165e+18
7.6315975832e-04	2.51067500	83.74710331	3.065643532434e-01	1.041521142558e+18
7.7546878668e-04	2.55116975	85.09786305	2.451575546614e-01	8.328978034671e+17
7.8777781504e-04	2.59166451	86.44862278	3.374876834438e-01	1.146580004952e+18
8.0008684340e-04	2.63215927	87.79938251	3.655139217846e-01	1.241796293047e+18
8.1239587176e-04	2.67265403	89.15014224	3.377048536727e-01	1.147317818669e+18
8.2470490012e-04	2.71314879	90.50090197	3.277021875349e-01	1.113334780020e+18
8.3701392848e-04	2.75364354	91.85166170	3.684917440384e-01	1.251913140630e+18
8.4932295684e-04	2.79413830	93.20242143	5.550756276588e-01	1.885812867051e+18
8.6163198520e-04	2.83463306	94.55318116	6.741953952736e-01	2.290510135846e+18
8.7394101356e-04	2.87512782	95.90394089	5.973405647150e-01	2.029403682706e+18
8.8625004192e-04	2.91562258	97.25470062	5.538549136003e-01	1.881665615462e+18
8.9855907028e-04	2.95611733	98.60546035	5.353157570198e-01	1.818680720645e+18
9.1086809864e-04	2.99661209	99.95622008	5.545551257872e-01	1.884044514996e+18
9.2317712700e-04	3.03710685	101.30697982	6.813237367641e-01	2.314727949480e+18
9.3548615536e-04	3.07760161	102.65773955	6.992855380587e-01	2.375751338562e+18
9.4779518372e-04	3.11809637	104.00849928	7.453882283172e-01	2.532380529546e+18
9.6010421208e-04	3.15859112	105.35925901	5.230729261337e-01	1.777086950601e+18
9.7241324044e-04	3.19908588	106.71001874	7.726003370034e-01	2.624830895124e+18
9.8472226880e-04	3.23958064	108.06077847	4.934508435738e-01	1.676448944432e+18
9.9703129716e-04	3.28007540	109.41153820	5.231708472465e-01	1.777419627601e+18
1.0093403255e-03	3.32057016	110.76229793	7.439401061743e-01	2.527460682170e+18
1.0216493539e-03	3.36106491	112.11305766	7.718220660543e-01	2.622186798902e+18
1.0339583822e-03	3.40155967	113.46381739	7.441890438754e-01	2.528306422636e+18
1.0462674106e-03	3.44205443	114.81457712	7.434507019544e-01	2.525797981218e+18
1.0585764390e-03	3.48254919	116.16533686	6.773833742023e-01	2.301340969311e+18
1.0708854673e-03	3.52304395	117.51609659	5.778358939620e-01	1.963138551901e+18
1.0831944957e-03	3.56353870	118.86685632	5.223012278868e-01	1.774465184465e+18
1.0955035240e-03	3.60403346	120.21761605	6.937740079349e-01	2.357026476748e+18
1.1078125524e-03	3.64452822	121.56837578	3.834158987721e-01	1.302616435144e+18
