# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[4.4099132673, -7.6381938357, 0.0], [4.4099132673, 7.6381938357, 0.0], [0.0, 0.0, 8.67052524]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 6.622715244198181e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
2.6352378893e-03	8.66951618	289.18393216	1.291257305894e-19	1.949740036046e-01
2.6468982340e-03	8.70787687	290.46350708	9.521951120763e-20	1.437771483396e-01
2.6585585786e-03	8.74623757	291.74308200	7.167688268493e-20	1.082288457861e-01
2.6702189232e-03	8.78459826	293.02265692	5.505963934072e-20	8.313756112186e-02
2.6818792679e-03	8.82295895	294.30223184	4.313601199506e-20	6.513342398777e-02
2.6935396125e-03	8.86131964	295.58180676	3.443831452460e-20	5.200029482586e-02
2.7051999572e-03	8.89968033	296.86138168	2.798900196493e-20	4.226212502410e-02
2.7168603018e-03	8.93804102	298.14095660	2.312881276189e-20	3.492345950122e-02
2.7285206465e-03	8.97640171	299.42053152	1.940762311305e-20	2.930463170685e-02
2.7401809911e-03	9.01476240	300.70010644	1.651431441153e-20	2.493586663868e-02
2.7518413357e-03	9.05312309	301.97968137	1.423120185467e-20	2.148847010618e-02
2.7635016804e-03	9.09148379	303.25925629	1.240410047894e-20	1.872962979920e-02
2.7751620250e-03	9.12984448	304.53883121	1.092245634572e-20	1.649241427871e-02
2.7868223697e-03	9.16820517	305.81840613	9.706022636167e-21	1.465565448351e-02
